pre_depth;post_depth;offset;action;timestamp;operation;pid;size
0;1;152551424;D;0.029011991;OP_READ;17091;131072
1;0;152551424;C;0.029291412;OP_READ;17091;131072
0;1;152682496;D;0.029368883;OP_READ;17091;131072
1;0;152682496;C;0.029650585;OP_READ;17091;131072
0;1;152813568;D;0.029728132;OP_READ;17091;131072
1;0;152813568;C;0.030008027;OP_READ;17091;131072
0;1;152944640;D;0.030085971;OP_READ;17091;131072
1;0;152944640;C;0.030364807;OP_READ;17091;131072
0;1;153075712;D;0.030443727;OP_READ;17091;131072
1;0;153075712;C;0.030727996;OP_READ;17091;131072
0;1;153206784;D;0.030807236;OP_READ;17091;131072
1;0;153206784;C;0.031087122;OP_READ;17091;131072
0;1;153337856;D;0.031165629;OP_READ;17091;131072
1;0;153337856;C;0.031445258;OP_READ;17091;131072
0;1;153468928;D;0.031527409;OP_READ;17091;131072
1;0;153468928;C;0.031809204;OP_READ;17091;131072
0;1;153600000;D;0.031885274;OP_READ;17091;131072
1;0;153600000;C;0.032164803;OP_READ;17091;131072
0;1;153731072;D;0.032243338;OP_READ;17091;131072
1;0;153731072;C;0.032521354;OP_READ;17091;131072
0;1;153862144;D;0.032601605;OP_READ;17091;131072
1;0;153862144;C;0.032884049;OP_READ;17091;131072
0;1;153993216;D;0.032959520;OP_READ;17091;131072
1;0;153993216;C;0.033239590;OP_READ;17091;131072
0;1;154124288;D;0.033317261;OP_READ;17091;131072
1;0;154124288;C;0.033595579;OP_READ;17091;131072
0;1;154255360;D;0.033675107;OP_READ;17091;131072
1;0;154255360;C;0.033956439;OP_READ;17091;131072
0;1;154386432;D;0.034048894;OP_READ;17091;131072
1;0;154386432;C;0.034327601;OP_READ;17091;131072
0;1;154517504;D;0.034405544;OP_READ;17091;131072
1;0;154517504;C;0.034685677;OP_READ;17091;131072
0;1;154648576;D;0.034770558;OP_READ;17091;131072
1;0;154648576;C;0.035049945;OP_READ;17091;131072
0;1;154779648;D;0.035126308;OP_READ;17091;131072
1;0;154779648;C;0.035405445;OP_READ;17091;131072
0;1;154910720;D;0.035486234;OP_READ;17091;131072
1;0;154910720;C;0.035766910;OP_READ;17091;131072
0;1;155041792;D;0.035842810;OP_READ;17091;131072
1;0;155041792;C;0.036122723;OP_READ;17091;131072
0;1;155172864;D;0.036200106;OP_READ;17091;131072
1;0;155172864;C;0.036478032;OP_READ;17091;131072
0;1;155303936;D;0.036557667;OP_READ;17091;131072
1;0;155303936;C;0.036838401;OP_READ;17091;131072
0;1;155435008;D;0.036914005;OP_READ;17091;131072
1;0;155435008;C;0.037193760;OP_READ;17091;131072
0;1;155566080;D;0.037269928;OP_READ;17091;131072
1;0;155566080;C;0.037549255;OP_READ;17091;131072
0;1;155697152;D;0.037626224;OP_READ;17091;131072
1;0;155697152;C;0.037907312;OP_READ;17091;131072
0;1;155828224;D;0.037981874;OP_READ;17091;131072
1;0;155828224;C;0.038261725;OP_READ;17091;131072
0;1;155959296;D;0.038338485;OP_READ;17091;131072
1;0;155959296;C;0.038627763;OP_READ;17091;131072
0;1;156090368;D;0.038695804;OP_READ;17091;131072
1;0;156090368;C;0.038974523;OP_READ;17091;131072
0;1;156221440;D;0.039052569;OP_READ;17091;131072
1;0;156221440;C;0.039331389;OP_READ;17091;131072
0;1;156352512;D;0.039412475;OP_READ;17091;131072
1;0;156352512;C;0.039692967;OP_READ;17091;131072
0;1;156483584;D;0.039769924;OP_READ;17091;131072
1;0;156483584;C;0.040049577;OP_READ;17091;131072
0;1;156614656;D;0.040126479;OP_READ;17091;131072
1;0;156614656;C;0.040404411;OP_READ;17091;131072
0;1;156745728;D;0.040483067;OP_READ;17091;131072
1;0;156745728;C;0.040764636;OP_READ;17091;131072
0;1;156876800;D;0.040840320;OP_READ;17091;131072
1;0;156876800;C;0.041119654;OP_READ;17091;131072
0;1;157007872;D;0.041197954;OP_READ;17091;131072
1;0;157007872;C;0.041476258;OP_READ;17091;131072
0;1;157138944;D;0.041554998;OP_READ;17091;131072
1;0;157138944;C;0.041836135;OP_READ;17091;131072
0;1;157270016;D;0.041911412;OP_READ;17091;131072
1;0;157270016;C;0.042190449;OP_READ;17091;131072
0;1;157401088;D;0.042273950;OP_READ;17091;131072
1;0;157401088;C;0.042552040;OP_READ;17091;131072
0;1;157532160;D;0.042631067;OP_READ;17091;131072
1;0;157532160;C;0.042912561;OP_READ;17091;131072
0;1;157663232;D;0.042987240;OP_READ;17091;131072
1;0;157663232;C;0.043266976;OP_READ;17091;131072
0;1;157794304;D;0.043346414;OP_READ;17091;131072
1;0;157794304;C;0.043628427;OP_READ;17091;131072
0;1;157925376;D;0.043720112;OP_READ;17091;131072
1;0;157925376;C;0.044000406;OP_READ;17091;131072
0;1;158056448;D;0.044076585;OP_READ;17091;131072
1;0;158056448;C;0.044355646;OP_READ;17091;131072
0;1;158187520;D;0.044432590;OP_READ;17091;131072
1;0;158187520;C;0.044716699;OP_READ;17091;131072
0;1;158318592;D;0.044794988;OP_READ;17091;131072
1;0;158318592;C;0.045074954;OP_READ;17091;131072
0;1;158449664;D;0.045151422;OP_READ;17091;131072
1;0;158449664;C;0.045429997;OP_READ;17091;131072
0;1;158580736;D;0.045506792;OP_READ;17091;131072
1;0;158580736;C;0.045788442;OP_READ;17091;131072
0;1;158711808;D;0.045863598;OP_READ;17091;131072
1;0;158711808;C;0.046142237;OP_READ;17091;131072
0;1;158842880;D;0.046220596;OP_READ;17091;131072
1;0;158842880;C;0.046498738;OP_READ;17091;131072
0;1;158973952;D;0.046576347;OP_READ;17091;131072
1;0;158973952;C;0.046857857;OP_READ;17091;131072
0;1;159105024;D;0.046932480;OP_READ;17091;131072
1;0;159105024;C;0.047210865;OP_READ;17091;131072
0;1;159236096;D;0.047288640;OP_READ;17091;131072
1;0;159236096;C;0.047567348;OP_READ;17091;131072
0;1;159367168;D;0.047648460;OP_READ;17091;131072
1;0;159367168;C;0.047929499;OP_READ;17091;131072
0;1;159498240;D;0.048005555;OP_READ;17091;131072
1;0;159498240;C;0.048285075;OP_READ;17091;131072
0;1;159629312;D;0.048360481;OP_READ;17091;131072
1;0;159629312;C;0.048641363;OP_READ;17091;131072
0;1;159760384;D;0.048717244;OP_READ;17091;131072
